Region,NSP,Start,Finish,Network Asset,Recall_Day_Hours,Recall_Night_Hours,Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,Status_Description,Status_Code,Reason,Duration_Hours,Impact,file_name,Duration_Category,Asset Type
VIC,AusNet,2024-11-12 06:00:00,2024-11-12 16:00:00,Ararat - Crowlands 220kV Line,60.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,8.5–10.0 hrs,Line
VIC,AusNet,2024-11-11 06:00:00,2024-11-11 16:00:00,Haunted Gully - Tarrone 500 Kv line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,8.5–10.0 hrs,Line
VIC,AusNet,2024-11-09 06:00:00,2024-11-09 16:00:00,Kiamal SF - MurraWarra 220 kV Line,60.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,8.5–10.0 hrs,Line
VIC,AusNet,2024-10-07 06:00:00,2024-10-07 16:00:00,MooraboolSydenham No.2 500 kV Line,4.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,8.5–10.0 hrs,Line
TAS,TasNetworks,2024-11-05 11:00:00,2024-11-05 13:00:00,Gordon - Chapel St No.1 220 kV Line,1.0,0.0,0,0,0,1,0,Planned,RESUBMIT,Maintenance,2.0,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2024-08-26,0.2–8.5 hrs,Line
VIC,AusNet,2024-11-04 06:00:00,2024-11-04 16:00:00,MooraboolSydenham No.2 500 kV Line,4.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,8.5–10.0 hrs,Line
VIC,AusNet,2024-11-01 06:00:00,2024-11-01 16:00:00,MooraboolSydenham No.2 500 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,8.5–10.0 hrs,Line
VIC,AusNet,2024-10-31 05:00:00,2024-10-31 17:00:00,Kerang-Wemen 220 kV Line,2.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,11.0–12.0 hrs,Line
TAS,TasNetworks,2024-10-28 05:00:00,2024-11-01 20:00:00,George Town - George Town Converter Station 220 kV Line,4.0,6.0,0,0,0,1,0,Planned,SUBMIT,Maintenance,110.4,Tasmania will be separated from the NEM,2024-08-26,52.8–129.6 hrs,Line
VIC,AusNet,2024-10-22 06:00:00,2024-11-01 20:30:00,MooraboolSydenham No.1 500 kV Line,72.0,84.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,254.4,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,156.0–3950.4 hrs,Line
VIC,AusNet,2024-10-15 06:00:00,2024-10-15 16:00:00,Heywood - Mortlake 500 kV Line,2.0,0.0,1,0,0,1,1,Planned,SUBMIT,Maintenance,10.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,8.5–10.0 hrs,Line
VIC,AusNet,2024-10-14 06:00:00,2024-10-14 16:00:00,Heywood - Mortlake 500 kV Line,2.0,0.0,1,0,0,1,1,Planned,SUBMIT,Maintenance,10.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,8.5–10.0 hrs,Line
VIC,AusNet,2024-10-12 06:00:00,2024-10-12 16:00:00,Ararat - Crowlands 220kV Line,60.0,0.0,0,0,0,0,0,Planned,RESUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,8.5–10.0 hrs,Line
VIC,AusNet,2025-03-10 06:00:00,2025-03-10 16:00:00,MooraboolSydenham No.1 500 kV Line,4.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,8.5–10.0 hrs,Line
VIC,AusNet,2024-12-09 06:00:00,2024-12-09 16:00:00,MooraboolSydenham No.2 500 kV Line,4.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,8.5–10.0 hrs,Line
VIC,AusNet,2025-03-19 06:00:00,2025-03-19 17:00:00,MooraboolSydenham No.1 500 kV Line,60.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,11.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,10.0–11.0 hrs,Line
VIC,AusNet,2025-06-20 07:00:00,2025-06-20 17:00:00,Kiamal SF-Red Cliffs 220 kV LINE,60.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,8.5–10.0 hrs,Line
SA,ElectraNet,2026-07-27 07:30:00,2026-08-02 17:30:00,Tailem Bend - Tungkillo No.1 275 kV Line,6.0,12.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,129.6–156.0 hrs,Line
SA,ElectraNet,2026-07-20 07:30:00,2026-07-26 17:30:00,Heywood - South East No.2 275 kV Line,6.0,12.0,0,0,0,0,1,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,129.6–156.0 hrs,Line
SA,ElectraNet,2026-07-13 07:30:00,2026-07-19 19:30:00,Heywood - South East No.1 275 kV Line,6.0,12.0,0,0,0,0,1,Planned,SUBMIT,Maintenance,156.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,129.6–156.0 hrs,Line
SA,ElectraNet,2026-07-06 07:30:00,2026-07-12 17:30:00,Tailem Bend - South East  No.2 275 kV Line,6.0,12.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,129.6–156.0 hrs,Line
SA,ElectraNet,2026-06-29 07:30:00,2026-07-05 17:30:00,Tailem Bend - South East  No.1 275 kV Line,6.0,12.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,129.6–156.0 hrs,Line
QLD,Powerlink,2025-11-24 08:00:00,2025-11-28 17:00:00,Nebo - Strathmore (822) 275 kV Line,48.0,48.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,105.6,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2024-08-26,52.8–129.6 hrs,Line
QLD,Powerlink,2025-11-03 07:00:00,2025-11-07 15:00:00,Nebo - Broadsound (8846) 275 kV Line,8.0,8.0,0,0,0,0,0,Planned,SUBMIT,Commissioning,103.2,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2024-08-26,52.8–129.6 hrs,Line
VIC,AusNet,2025-09-01 07:00:00,2025-09-06 17:00:00,MooraboolSydenham No.2 500 kV Line,120.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,129.6,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,52.8–129.6 hrs,Line
QLD,Powerlink,2025-08-19 08:00:00,2025-11-24 07:59:00,Nebo - Strathmore (822) 275 kV Line,0.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,2328.0,This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2024-08-26,156.0–3950.4 hrs,Line
VIC,AusNet,2025-08-08 07:00:00,2025-08-13 17:00:00,South Morang - Sydenham No.2 500 kV Line,120.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,129.6,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2024-08-26,52.8–129.6 hrs,Line
SA,ElectraNet,2025-08-04 07:30:00,2025-08-10 17:30:00,Tailem Bend - Tungkillo No.2 275 kV Line,6.0,12.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,129.6–156.0 hrs,Line
SA,ElectraNet,2025-07-28 07:30:00,2025-08-03 17:30:00,Tailem Bend - Tungkillo No.1 275 kV Line,6.0,12.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,129.6–156.0 hrs,Line
SA,ElectraNet,2025-07-21 07:30:00,2025-07-27 17:30:00,Heywood - South East No.2 275 kV Line,6.0,12.0,0,0,0,0,1,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,129.6–156.0 hrs,Line
VIC,AusNet,2025-07-15 07:00:00,2025-07-20 17:00:00,MooraboolSydenham No.1 500 kV Line,120.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,129.6,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,52.8–129.6 hrs,Line
SA,ElectraNet,2025-07-14 07:30:00,2025-07-20 19:30:00,Heywood - South East No.1 275 kV Line,6.0,12.0,0,0,0,0,1,Planned,SUBMIT,Maintenance,156.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,129.6–156.0 hrs,Line
SA,ElectraNet,2025-07-07 07:30:00,2025-07-13 17:30:00,Tailem Bend - South East  No.2 275 kV Line,6.0,12.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,129.6–156.0 hrs,Line
SA,ElectraNet,2025-06-30 07:30:00,2025-07-06 17:30:00,Tailem Bend - South East  No.1 275 kV Line,6.0,12.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,129.6–156.0 hrs,Line
QLD,Powerlink,2025-06-24 07:00:00,2025-06-27 17:00:00,Bouldercombe - Broadsound (820) 275 kV Line,5.0,3.0,0,0,0,0,0,Planned,SUBMIT,Commissioning,81.6,<<NEW since the last notification>>  This is a high impact outage because the recall time is greater than 30 minutes.  A credible contingency event during this planned outage may require market intervention through issuing of directions. ,2024-08-26,52.8–129.6 hrs,Line
VIC,AusNet,2025-06-24 07:00:00,2025-06-29 17:00:00,South Morang - Sydenham No.1 500 kV Line,120.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,129.6,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2024-08-26,52.8–129.6 hrs,Line
VIC,AusNet,2025-06-23 07:00:00,2025-06-23 17:00:00,Buronga - Redcliffs (OX1) 220 kV Line.,60.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,8.5–10.0 hrs,Line
VIC,AusNet,2025-06-22 07:00:00,2025-06-22 17:00:00,Buronga - Redcliffs (OX1) 220 kV Line.,60.0,0.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,8.5–10.0 hrs,Line
SA,ElectraNet,2027-06-28 07:30:00,2027-07-04 17:30:00,Tailem Bend - South East  No.1 275 kV Line,6.0,12.0,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,129.6–156.0 hrs,Line
