Region,NSP,Start,Finish,Network Asset,Recall_Day_Hours,Recall_Night_Hours,Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,Status_Description,Status_Code,Reason,Duration_Hours,Impact,file_name,Asset Type
VIC,AusNet,2025-03-05 05:00:00,2025-03-05 17:00:00,Kiamal SF-Red Cliffs 220 kV LINE,3,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
VIC,AusNet,2024-08-26 06:30:00,2024-08-26 17:30:00,Red Cliffs No.2 220 kV Bus,2,0,1,0,1,1,1,Withdrawn,,Maintenance,11.0,"<<This outage has been WITHDRAWN!>>  This bus outage offloads Red Cliffs - Kiamal 220kV line, and Red Cliffs capacitor banks will be unavailable for automatic switching.  A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.",2024-08-26,Bus
VIC,AusNet,2025-03-06 05:00:00,2025-03-06 17:00:00,Kiamal SF-Red Cliffs 220 kV LINE,3,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
VIC,AusNet,2024-11-11 06:00:00,2024-11-11 16:00:00,MooraboolSydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,Line
VIC,AusNet,2024-11-26 05:00:00,2024-11-26 17:00:00,Red Cliffs-Wemen 220 kV Line,0,0,1,0,0,0,0,Planned,SUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
VIC,AusNet,2024-11-04 06:00:00,2024-11-04 16:00:00,MooraboolSydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,Line
VIC,AusNet,2025-03-17 06:00:00,2025-03-19 16:00:00,Moorabool - Mortlake 500 kV Line,2,0,0,0,0,0,0,Withdrawn,,Maintenance,57.6,<<This outage has been WITHDRAWN!>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,Line
VIC,AusNet,2024-11-01 06:00:00,2024-11-01 16:00:00,MooraboolSydenham No.2 500 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,Line
VIC,AusNet,2025-03-18 06:00:00,2025-03-18 17:00:00,MooraboolSydenham No.1 500 kV Line,60,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,11.0,A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,Line
VIC,AusNet,2025-05-07 07:00:00,2025-05-07 17:00:00,Dederang - Wodonga 330 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,This line outage offloads X5 220 kV line.   Possible load shedding and risk of large reduction in generation in NSW and interconnector capacity between  NSW - Victoria following a credible contingency,2024-08-26,Line
VIC,AusNet,2025-03-27 05:00:00,2025-03-27 17:00:00,Kiamal SF-Red Cliffs 220 kV LINE,2,0,1,0,0,0,0,Planned,RESUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
SA,ElectraNet,2030-07-29 07:30:00,2030-08-04 17:30:00,Tailem Bend - Tungkillo No.1 275 kV Line,6,12,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,Line
SA,ElectraNet,2024-09-20 17:15:00,2024-09-20 17:30:00,Tailem Bend - South East  No.1 275 kV Line,6,12,0,0,0,0,0,Planned,SUBMIT,Maintenance,0.25,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,Line
VIC,AusNet,2025-06-11 07:00:00,2025-06-11 17:00:00,Red Cliffs-Wemen 220 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
SA,ElectraNet,2025-07-28 07:30:00,2025-08-03 17:30:00,Tailem Bend - Tungkillo No.1 275 kV Line,6,12,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,Line
VIC,AusNet,2025-05-08 07:00:00,2025-05-08 17:00:00,Dederang - Wodonga 330 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,This line outage offloads X5 220 kV line.   Possible load shedding and risk of large reduction in generation in NSW and interconnector capacity between  NSW - Victoria following a credible contingency,2024-08-26,Line
VIC,AusNet,2024-12-31 06:00:00,2024-12-31 16:00:00,Red Cliffs-Wemen 220 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
VIC,AusNet,2024-10-31 05:00:00,2024-10-31 17:00:00,Kerang-Wemen 220 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
VIC,AusNet,2025-06-10 07:00:00,2025-06-10 17:00:00,Red Cliffs-Wemen 220 kV Line,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
VIC,AusNet,2025-08-08 07:00:00,2025-08-13 17:00:00,South Morang - Sydenham No.2 500 kV Line,120,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,129.6,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2024-08-26,Line
VIC,AusNet,2025-06-10 07:00:00,2025-06-10 17:00:00,Kiamal SF-Red Cliffs 220 kV LINE,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
VIC,AusNet,2025-05-13 07:00:00,2025-05-13 17:00:00,MooraboolSydenham No.2 500 kV Line,4,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,<<NEW since the last notification>>  A credible contingency event during this planned outage may require market intervention through issuing of directions,2024-08-26,Line
SA,ElectraNet,2028-07-10 07:30:00,2028-07-16 19:30:00,Heywood - South East No.1 275 kV Line,6,12,0,0,0,0,1,Planned,SUBMIT,Maintenance,156.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,Line
SA,ElectraNet,2030-08-05 07:30:00,2030-08-11 17:30:00,Tailem Bend - Tungkillo No.2 275 kV Line,6,12,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,Line
VIC,AusNet,2025-06-24 07:00:00,2025-06-29 17:00:00,South Morang - Sydenham No.1 500 kV Line,120,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,129.6,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW  A credible contingency event during this planned outage could:    Cause a large reduction in generation in Victoria   Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",2024-08-26,Line
VIC,AusNet,2025-03-26 05:00:00,2025-03-26 17:00:00,Kiamal SF-Red Cliffs 220 kV LINE,3,0,1,0,0,0,0,Planned,RESUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
VIC,AusNet,2025-03-25 05:00:00,2025-03-25 17:00:00,Kiamal SF-Red Cliffs 220 kV LINE,3,0,1,0,0,0,0,Planned,RESUBMIT,Maintenance,12.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
SA,ElectraNet,2025-07-21 07:30:00,2025-07-27 17:30:00,Heywood - South East No.2 275 kV Line,6,12,0,0,0,0,1,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,Line
VIC,AusNet,2024-11-09 06:00:00,2024-11-09 16:00:00,Kiamal SF - MurraWarra 220 kV Line,60,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.0,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
SA,ElectraNet,2029-07-16 07:30:00,2029-07-22 19:30:00,Heywood - South East No.1 275 kV Line,6,12,0,0,0,0,1,Planned,SUBMIT,Maintenance,156.0,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,Line
TAS,TasNetworks,2025-01-13 07:00:00,2025-01-13 11:00:00,Sheffield - Farrell No.1 220 kV Line,1,0,0,0,0,1,0,Planned,SUBMIT,Commissioning,4.0,<<NEW since the last notification>>  A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,2024-08-26,Line
SA,ElectraNet,2029-08-06 07:30:00,2029-08-12 17:30:00,Tailem Bend - Tungkillo No.2 275 kV Line,6,12,0,0,0,0,0,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,Line
SA,ElectraNet,2029-07-23 07:30:00,2029-07-29 17:30:00,Heywood - South East No.2 275 kV Line,6,12,0,0,0,0,1,Planned,SUBMIT,Maintenance,153.6,A credible contingency event during this planned outage could cause  synchronous separation of the South Australia region from the rest of  the NEM.  During this planned outage:   Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).   Post contingent FCAS will be sourced within SA following Separation event.,2024-08-26,Line
VIC,AusNet,2024-12-31 05:30:00,2024-12-31 16:00:00,Kiamal SF-Red Cliffs 220 kV LINE,2,0,0,0,0,0,0,Planned,SUBMIT,Maintenance,10.5,A credible contingency event during this planned outage may require:    Load shedding in the Victorian outer grid   Market intervention through issuing of directions.,2024-08-26,Line
